s_store_name1,s_store_id1,d_week_seq1,sun_sales_ratio,mon_sales_ratio,tue_sales_ratio,wed_sales_ratio,thu_sales_ratio,fri_sales_ratio,sat_sales_ratio
able,AAAAAAAACAAAAAAA,5271,1.5565619120950651,1.9853232239178076,0.3029781565569851,0.4367150529822967,1.0502968314542913,0.7379678110343137,1.8714282110715297
able,AAAAAAAACAAAAAAA,5271,1.5565619120950651,1.9853232239178076,0.3029781565569851,0.4367150529822967,1.0502968314542913,0.7379678110343137,1.8714282110715297
able,AAAAAAAACAAAAAAA,5271,1.5565619120950651,1.9853232239178076,0.3029781565569851,0.4367150529822967,1.0502968314542913,0.7379678110343137,1.8714282110715297
able,AAAAAAAACAAAAAAA,5271,1.5565619120950651,1.9853232239178076,0.3029781565569851,0.4367150529822967,1.0502968314542913,0.7379678110343137,1.8714282110715297
able,AAAAAAAACAAAAAAA,5271,1.5565619120950651,1.9853232239178076,0.3029781565569851,0.4367150529822967,1.0502968314542913,0.7379678110343137,1.8714282110715297
able,AAAAAAAACAAAAAAA,5271,1.5565619120950651,1.9853232239178076,0.3029781565569851,0.4367150529822967,1.0502968314542913,0.7379678110343137,1.8714282110715297
able,AAAAAAAACAAAAAAA,5271,1.5565619120950651,1.9853232239178076,0.3029781565569851,0.4367150529822967,1.0502968314542913,0.7379678110343137,1.8714282110715297
able,AAAAAAAACAAAAAAA,5271,1.5565619120950651,1.9853232239178076,0.3029781565569851,0.4367150529822967,1.0502968314542913,0.7379678110343137,1.8714282110715297
able,AAAAAAAACAAAAAAA,5271,1.5565619120950651,1.9853232239178076,0.3029781565569851,0.4367150529822967,1.0502968314542913,0.7379678110343137,1.8714282110715297
able,AAAAAAAACAAAAAAA,5271,1.5565619120950651,1.9853232239178076,0.3029781565569851,0.4367150529822967,1.0502968314542913,0.7379678110343137,1.8714282110715297
able,AAAAAAAACAAAAAAA,5271,1.5565619120950651,1.9853232239178076,0.3029781565569851,0.4367150529822967,1.0502968314542913,0.7379678110343137,1.8714282110715297
able,AAAAAAAACAAAAAAA,5271,1.5565619120950651,1.9853232239178076,0.3029781565569851,0.4367150529822967,1.0502968314542913,0.7379678110343137,1.8714282110715297
able,AAAAAAAACAAAAAAA,5271,1.5565619120950651,1.9853232239178076,0.3029781565569851,0.4367150529822967,1.0502968314542913,0.7379678110343137,1.8714282110715297
able,AAAAAAAACAAAAAAA,5271,1.5565619120950651,1.9853232239178076,0.3029781565569851,0.4367150529822967,1.0502968314542913,0.7379678110343137,1.8714282110715297
able,AAAAAAAACAAAAAAA,5271,1.5565619120950651,1.9853232239178076,0.3029781565569851,0.4367150529822967,1.0502968314542913,0.7379678110343137,1.8714282110715297
able,AAAAAAAACAAAAAAA,5271,1.5565619120950651,1.9853232239178076,0.3029781565569851,0.4367150529822967,1.0502968314542913,0.7379678110343137,1.8714282110715297
able,AAAAAAAACAAAAAAA,5271,1.5565619120950651,1.9853232239178076,0.3029781565569851,0.4367150529822967,1.0502968314542913,0.7379678110343137,1.8714282110715297
able,AAAAAAAACAAAAAAA,5271,1.5565619120950651,1.9853232239178076,0.3029781565569851,0.4367150529822967,1.0502968314542913,0.7379678110343137,1.8714282110715297
able,AAAAAAAACAAAAAAA,5271,1.5565619120950651,1.9853232239178076,0.3029781565569851,0.4367150529822967,1.0502968314542913,0.7379678110343137,1.8714282110715297
able,AAAAAAAACAAAAAAA,5271,1.5565619120950651,1.9853232239178076,0.3029781565569851,0.4367150529822967,1.0502968314542913,0.7379678110343137,1.8714282110715297
able,AAAAAAAACAAAAAAA,5271,1.5565619120950651,1.9853232239178076,0.3029781565569851,0.4367150529822967,1.0502968314542913,0.7379678110343137,1.8714282110715297
able,AAAAAAAACAAAAAAA,5271,1.5565619120950651,1.9853232239178076,0.3029781565569851,0.4367150529822967,1.0502968314542913,0.7379678110343137,1.8714282110715297
able,AAAAAAAACAAAAAAA,5271,1.5565619120950651,1.9853232239178076,0.3029781565569851,0.4367150529822967,1.0502968314542913,0.7379678110343137,1.8714282110715297
able,AAAAAAAACAAAAAAA,5271,1.5565619120950651,1.9853232239178076,0.3029781565569851,0.4367150529822967,1.0502968314542913,0.7379678110343137,1.8714282110715297
able,AAAAAAAACAAAAAAA,5271,1.5565619120950651,1.9853232239178076,0.3029781565569851,0.4367150529822967,1.0502968314542913,0.7379678110343137,1.8714282110715297
able,AAAAAAAACAAAAAAA,5271,1.5565619120950651,1.9853232239178076,0.3029781565569851,0.4367150529822967,1.0502968314542913,0.7379678110343137,1.8714282110715297
able,AAAAAAAACAAAAAAA,5271,1.5565619120950651,1.9853232239178076,0.3029781565569851,0.4367150529822967,1.0502968314542913,0.7379678110343137,1.8714282110715297
able,AAAAAAAACAAAAAAA,5271,1.5565619120950651,1.9853232239178076,0.3029781565569851,0.4367150529822967,1.0502968314542913,0.7379678110343137,1.8714282110715297
able,AAAAAAAACAAAAAAA,5271,1.5565619120950651,1.9853232239178076,0.3029781565569851,0.4367150529822967,1.0502968314542913,0.7379678110343137,1.8714282110715297
able,AAAAAAAACAAAAAAA,5271,1.5565619120950651,1.9853232239178076,0.3029781565569851,0.4367150529822967,1.0502968314542913,0.7379678110343137,1.8714282110715297
able,AAAAAAAACAAAAAAA,5271,1.5565619120950651,1.9853232239178076,0.3029781565569851,0.4367150529822967,1.0502968314542913,0.7379678110343137,1.8714282110715297
able,AAAAAAAACAAAAAAA,5271,1.5565619120950651,1.9853232239178076,0.3029781565569851,0.4367150529822967,1.0502968314542913,0.7379678110343137,1.8714282110715297
able,AAAAAAAACAAAAAAA,5271,1.5565619120950651,1.9853232239178076,0.3029781565569851,0.4367150529822967,1.0502968314542913,0.7379678110343137,1.8714282110715297
able,AAAAAAAACAAAAAAA,5271,1.5565619120950651,1.9853232239178076,0.3029781565569851,0.4367150529822967,1.0502968314542913,0.7379678110343137,1.8714282110715297
able,AAAAAAAACAAAAAAA,5271,1.5565619120950651,1.9853232239178076,0.3029781565569851,0.4367150529822967,1.0502968314542913,0.7379678110343137,1.8714282110715297
able,AAAAAAAACAAAAAAA,5271,1.5565619120950651,1.9853232239178076,0.3029781565569851,0.4367150529822967,1.0502968314542913,0.7379678110343137,1.8714282110715297
able,AAAAAAAACAAAAAAA,5272,1.0711393153245259,0.7958980537403906,0.7736413983796367,0.6485630632709701,1.178685041663573,1.276801616424102,1.1742010744171631
able,AAAAAAAACAAAAAAA,5272,1.0711393153245259,0.7958980537403906,0.7736413983796367,0.6485630632709701,1.178685041663573,1.276801616424102,1.1742010744171631
able,AAAAAAAACAAAAAAA,5272,1.0711393153245259,0.7958980537403906,0.7736413983796367,0.6485630632709701,1.178685041663573,1.276801616424102,1.1742010744171631
able,AAAAAAAACAAAAAAA,5272,1.0711393153245259,0.7958980537403906,0.7736413983796367,0.6485630632709701,1.178685041663573,1.276801616424102,1.1742010744171631
able,AAAAAAAACAAAAAAA,5272,1.0711393153245259,0.7958980537403906,0.7736413983796367,0.6485630632709701,1.178685041663573,1.276801616424102,1.1742010744171631
able,AAAAAAAACAAAAAAA,5272,1.0711393153245259,0.7958980537403906,0.7736413983796367,0.6485630632709701,1.178685041663573,1.276801616424102,1.1742010744171631
able,AAAAAAAACAAAAAAA,5272,1.0711393153245259,0.7958980537403906,0.7736413983796367,0.6485630632709701,1.178685041663573,1.276801616424102,1.1742010744171631
able,AAAAAAAACAAAAAAA,5272,1.0711393153245259,0.7958980537403906,0.7736413983796367,0.6485630632709701,1.178685041663573,1.276801616424102,1.1742010744171631
able,AAAAAAAACAAAAAAA,5272,1.0711393153245259,0.7958980537403906,0.7736413983796367,0.6485630632709701,1.178685041663573,1.276801616424102,1.1742010744171631
able,AAAAAAAACAAAAAAA,5272,1.0711393153245259,0.7958980537403906,0.7736413983796367,0.6485630632709701,1.178685041663573,1.276801616424102,1.1742010744171631
able,AAAAAAAACAAAAAAA,5272,1.0711393153245259,0.7958980537403906,0.7736413983796367,0.6485630632709701,1.178685041663573,1.276801616424102,1.1742010744171631
able,AAAAAAAACAAAAAAA,5272,1.0711393153245259,0.7958980537403906,0.7736413983796367,0.6485630632709701,1.178685041663573,1.276801616424102,1.1742010744171631
able,AAAAAAAACAAAAAAA,5272,1.0711393153245259,0.7958980537403906,0.7736413983796367,0.6485630632709701,1.178685041663573,1.276801616424102,1.1742010744171631
able,AAAAAAAACAAAAAAA,5272,1.0711393153245259,0.7958980537403906,0.7736413983796367,0.6485630632709701,1.178685041663573,1.276801616424102,1.1742010744171631
able,AAAAAAAACAAAAAAA,5272,1.0711393153245259,0.7958980537403906,0.7736413983796367,0.6485630632709701,1.178685041663573,1.276801616424102,1.1742010744171631
able,AAAAAAAACAAAAAAA,5272,1.0711393153245259,0.7958980537403906,0.7736413983796367,0.6485630632709701,1.178685041663573,1.276801616424102,1.1742010744171631
able,AAAAAAAACAAAAAAA,5272,1.0711393153245259,0.7958980537403906,0.7736413983796367,0.6485630632709701,1.178685041663573,1.276801616424102,1.1742010744171631
able,AAAAAAAACAAAAAAA,5272,1.0711393153245259,0.7958980537403906,0.7736413983796367,0.6485630632709701,1.178685041663573,1.276801616424102,1.1742010744171631
able,AAAAAAAACAAAAAAA,5272,1.0711393153245259,0.7958980537403906,0.7736413983796367,0.6485630632709701,1.178685041663573,1.276801616424102,1.1742010744171631
able,AAAAAAAACAAAAAAA,5272,1.0711393153245259,0.7958980537403906,0.7736413983796367,0.6485630632709701,1.178685041663573,1.276801616424102,1.1742010744171631
able,AAAAAAAACAAAAAAA,5272,1.0711393153245259,0.7958980537403906,0.7736413983796367,0.6485630632709701,1.178685041663573,1.276801616424102,1.1742010744171631
able,AAAAAAAACAAAAAAA,5272,1.0711393153245259,0.7958980537403906,0.7736413983796367,0.6485630632709701,1.178685041663573,1.276801616424102,1.1742010744171631
able,AAAAAAAACAAAAAAA,5272,1.0711393153245259,0.7958980537403906,0.7736413983796367,0.6485630632709701,1.178685041663573,1.276801616424102,1.1742010744171631
able,AAAAAAAACAAAAAAA,5272,1.0711393153245259,0.7958980537403906,0.7736413983796367,0.6485630632709701,1.178685041663573,1.276801616424102,1.1742010744171631
able,AAAAAAAACAAAAAAA,5272,1.0711393153245259,0.7958980537403906,0.7736413983796367,0.6485630632709701,1.178685041663573,1.276801616424102,1.1742010744171631
able,AAAAAAAACAAAAAAA,5272,1.0711393153245259,0.7958980537403906,0.7736413983796367,0.6485630632709701,1.178685041663573,1.276801616424102,1.1742010744171631
able,AAAAAAAACAAAAAAA,5272,1.0711393153245259,0.7958980537403906,0.7736413983796367,0.6485630632709701,1.178685041663573,1.276801616424102,1.1742010744171631
able,AAAAAAAACAAAAAAA,5272,1.0711393153245259,0.7958980537403906,0.7736413983796367,0.6485630632709701,1.178685041663573,1.276801616424102,1.1742010744171631
able,AAAAAAAACAAAAAAA,5272,1.0711393153245259,0.7958980537403906,0.7736413983796367,0.6485630632709701,1.178685041663573,1.276801616424102,1.1742010744171631
able,AAAAAAAACAAAAAAA,5272,1.0711393153245259,0.7958980537403906,0.7736413983796367,0.6485630632709701,1.178685041663573,1.276801616424102,1.1742010744171631
able,AAAAAAAACAAAAAAA,5272,1.0711393153245259,0.7958980537403906,0.7736413983796367,0.6485630632709701,1.178685041663573,1.276801616424102,1.1742010744171631
able,AAAAAAAACAAAAAAA,5272,1.0711393153245259,0.7958980537403906,0.7736413983796367,0.6485630632709701,1.178685041663573,1.276801616424102,1.1742010744171631
able,AAAAAAAACAAAAAAA,5272,1.0711393153245259,0.7958980537403906,0.7736413983796367,0.6485630632709701,1.178685041663573,1.276801616424102,1.1742010744171631
able,AAAAAAAACAAAAAAA,5272,1.0711393153245259,0.7958980537403906,0.7736413983796367,0.6485630632709701,1.178685041663573,1.276801616424102,1.1742010744171631
able,AAAAAAAACAAAAAAA,5272,1.0711393153245259,0.7958980537403906,0.7736413983796367,0.6485630632709701,1.178685041663573,1.276801616424102,1.1742010744171631
able,AAAAAAAACAAAAAAA,5272,1.0711393153245259,0.7958980537403906,0.7736413983796367,0.6485630632709701,1.178685041663573,1.276801616424102,1.1742010744171631
able,AAAAAAAACAAAAAAA,5272,1.0711393153245259,0.7958980537403906,0.7736413983796367,0.6485630632709701,1.178685041663573,1.276801616424102,1.1742010744171631
able,AAAAAAAACAAAAAAA,5272,1.0711393153245259,0.7958980537403906,0.7736413983796367,0.6485630632709701,1.178685041663573,1.276801616424102,1.1742010744171631
able,AAAAAAAACAAAAAAA,5272,1.0711393153245259,0.7958980537403906,0.7736413983796367,0.6485630632709701,1.178685041663573,1.276801616424102,1.1742010744171631
able,AAAAAAAACAAAAAAA,5272,1.0711393153245259,0.7958980537403906,0.7736413983796367,0.6485630632709701,1.178685041663573,1.276801616424102,1.1742010744171631
able,AAAAAAAACAAAAAAA,5272,1.0711393153245259,0.7958980537403906,0.7736413983796367,0.6485630632709701,1.178685041663573,1.276801616424102,1.1742010744171631
able,AAAAAAAACAAAAAAA,5272,1.0711393153245259,0.7958980537403906,0.7736413983796367,0.6485630632709701,1.178685041663573,1.276801616424102,1.1742010744171631
able,AAAAAAAACAAAAAAA,5272,1.0711393153245259,0.7958980537403906,0.7736413983796367,0.6485630632709701,1.178685041663573,1.276801616424102,1.1742010744171631
able,AAAAAAAACAAAAAAA,5272,1.0711393153245259,0.7958980537403906,0.7736413983796367,0.6485630632709701,1.178685041663573,1.276801616424102,1.1742010744171631
able,AAAAAAAACAAAAAAA,5272,1.0711393153245259,0.7958980537403906,0.7736413983796367,0.6485630632709701,1.178685041663573,1.276801616424102,1.1742010744171631
able,AAAAAAAACAAAAAAA,5272,1.0711393153245259,0.7958980537403906,0.7736413983796367,0.6485630632709701,1.178685041663573,1.276801616424102,1.1742010744171631
able,AAAAAAAACAAAAAAA,5272,1.0711393153245259,0.7958980537403906,0.7736413983796367,0.6485630632709701,1.178685041663573,1.276801616424102,1.1742010744171631
able,AAAAAAAACAAAAAAA,5272,1.0711393153245259,0.7958980537403906,0.7736413983796367,0.6485630632709701,1.178685041663573,1.276801616424102,1.1742010744171631
able,AAAAAAAACAAAAAAA,5272,1.0711393153245259,0.7958980537403906,0.7736413983796367,0.6485630632709701,1.178685041663573,1.276801616424102,1.1742010744171631
able,AAAAAAAACAAAAAAA,5273,1.1789347475698289,1.0380931792888655,0.445778333282525,0.7388552465846333,0.7241186920023344,1.3867179325350032,0.7379511935333549
able,AAAAAAAACAAAAAAA,5273,1.1789347475698289,1.0380931792888655,0.445778333282525,0.7388552465846333,0.7241186920023344,1.3867179325350032,0.7379511935333549
